Unnamed: 0,link,title1,title2,genre
601,https://anime47.com/phim/trinity-seven-nanatsu-no-taizai-to-nana-madoushi/m7045.html,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,Trinity Seven: Nanatsu no Taizai to Nana Madoushi,"['hành động', 'hài hước', 'ecchi', 'phép thuật', 'học đường', 'shounen', 'harem', 'romance', 'fantasy', 'siêu nhiên']"
602,https://anime47.com/phim/azur-lane/m7395.html,Azur Lane,Azur Lane The Animation,"['hài hước', 'đời thường', 'viễn tưởng', 'military']"
603,https://anime47.com/phim/sankarea-bd/m2771.html,Sankarea BD,Sankarea [Blu-ray],"['hành động', 'super power', 'siêu nhiên']"
604,https://anime47.com/phim/sewayaki-kitsune-no-senko-san/m7181.html,Sewayaki Kitsune no Senko-san,Meddlesome Kitsune Senko-san,"['hài hước', 'romance', 'siêu nhiên']"
605,https://anime47.com/phim/fugou-keiji-balance-unlimited/m8644.html,Fugou Keiji: Balance:Unlimited,The Millionaire Detective – Balance: UNLIMITED,['mystery']
606,https://anime47.com/phim/3d-kanojo-real-girl/m6715.html,3D Kanojo: Real Girl,3D Kanojo: Real Girl,"['học đường', 'romance', 'shoujo']"
607,https://anime47.com/phim/boku-wa-tomodachi-ga-sukunai-add-on-disc/m4141.html,Boku wa Tomodachi ga Sukunai Add-on Disc,Boku wa Tomodachi ga Sukunai: Relay Shousetsu wa Ketsumatsu ga Hanpanai,"['hài hước', 'ecchi', 'học đường', 'harem', 'đời thường', 'romance']"
608,https://anime47.com/phim/tokyo-revengers/m7910.html,Tokyo Revengers,Tokyo Revengers,"['hành động', 'drama', 'học đường', 'shounen']"
609,https://anime47.com/phim/gintama-shirogane-no-tamashii-hen-2/m6821.html,Gintama.: Shirogane no Tamashii-hen 2,Gintama.: Shirogane no Tamashii-hen 2,"['hành động', 'hài hước', 'shounen', 'lịch sử', 'viễn tưởng', 'parody']"
610,https://anime47.com/phim/citrus/m6604.html,Citrus,Citrus,"['drama', 'học đường', 'romance', 'shoujo', 'shoujo ai']"
611,https://anime47.com/phim/doraemon-movie/m5164.html,Doraemon Movie [01-41],Doraemon Movie [01-41],"['hài hước', 'phiêu lưu', 'shounen', 'fantasy', 'kid']"
612,https://anime47.com/phim/5-centimeters-per-second/m3018.html,5 Centimeters Per Second [BD],Byousoku 5 Centimeter | 5cm/s [Blu-ray],"['drama', 'đời thường', 'romance']"
613,https://anime47.com/phim/truong-hoc-nguc-tu/m5307.html,Trường Học Ngục Tù [BD],Prison School [BD] | Kangoku Gakuen [BD],"['hài hước', 'ecchi', 'học đường', 'romance', 'seinen']"
614,https://anime47.com/phim/tensei-shitara-slime-datta-ken-ova/m7360.html,Tensei shitara Slime Datta Ken OVA,"TenSura OVA, That Time I Got Reincarnated as a Slime OVA","['shounen', 'fantasy']"
615,https://anime47.com/phim/world-trigger-isekai-kara-no-toubousha/m5281.html,World Trigger: Isekai Kara no Toubousha,World Trigger: Toubousha Hen,"['hành động', 'viễn tưởng', 'siêu nhiên']"
616,https://anime47.com/phim/gamers/m6324.html,Gamers!,Gamers!,"['hài hước', 'học đường', 'romance']"
617,https://anime47.com/phim/gugure-kokkuri-san/m4442.html,Gugure! Kokkuri-san,Gugure! Kokkuri-san | Gugukoko | Gugure! Kokkurisan,"['hài hước', 'shounen', 'siêu nhiên']"
618,https://anime47.com/phim/akuma-no-riddle/m3997.html,Akuma No Riddle,Riddle Story Of Devil,"['hành động', 'học đường', 'shoujo', 'shoujo ai']"
619,https://anime47.com/phim/fate-stay-night-movie-heaven-s-feel-i-presage-flower/m6344.html,Fate/stay night Movie: Heaven's Feel - I. presage flower,Fate/stay night Movie: Heaven's Feel - I. presage flower,"['hành động', 'phép thuật', 'drama', 'fantasy', 'siêu nhiên']"
620,https://anime47.com/phim/date-a-live-encore-ova/m4618.html,Date A Live: Encore OVA [BD],Date A Live: Encore OVA [BD],"['hài hước', 'mecha', 'học đường', 'harem', 'romance', 'viễn tưởng']"
621,https://anime47.com/phim/naruto-shippuuden-movie-1/m2018.html,Naruto Shippuuden Movie 1,Naruto Hurricane Chronicles,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
622,https://anime47.com/phim/machine-doll-wa-kizutsukanai-bd/m5111.html,Machine-Doll wa Kizutsukanai BD,Unbreakable Machine-Doll [Blu-ray] | Machine Girl wa Kizutsukanai |Kikou Shoujo wa Kizutsukanai [BD],"['hành động', 'ecchi', 'học đường', 'fantasy']"
623,https://anime47.com/phim/nourin/m3854.html,Nourin,Nourin | No-rin (Blu-ray),"['hài hước', 'ecchi', 'học đường', 'romance', 'parody']"
624,https://anime47.com/phim/mayoi-neko-overrun-bd/m2751.html,Mayoi Neko Overrun! BD,Stray Cats Overrun! [Blu-ray],"['hành động', 'super power', 'siêu nhiên']"
625,https://anime47.com/phim/nanatsu-no-taizai-imashime-no-fukkatsu-joshou/m6660.html,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
626,https://anime47.com/phim/free/m3303.html,Free!,Free! - Iwatobi Swim Club,"['hài hước', 'drama', 'thể thao', 'học đường', 'đời thường']"
627,https://anime47.com/phim/hige-wo-soru-soshite-joshikousei-wo-hirou/m7743.html,Hige wo Soru. Soshite Joshikousei wo Hirou.,"I Shaved. Then I Brought a High School Girl Home.| Higehiro | Cạo râu xong, tôi nhặt gái về nhà","['drama', 'romance']"
628,https://anime47.com/phim/vo-than-chua-te/m7828.html,Võ Thần Chúa Tể,Võ Thần Chúa Tể,"['phiêu lưu', 'phép thuật', 'hoạt hình trung quốc']"
629,https://anime47.com/phim/lao-hac-sieu-nhan/m7088.html,Lão Hạc Siêu Nhân,Inuyashiki Last Hero | Người Hùng Cuối Cùng | Ông Bác Siêu Nhân,"['hành động', 'drama', 'viễn tưởng', 'seinen', 'psychological']"
630,https://anime47.com/phim/ladies-versus-butlers-special-ova-18/m2267.html,Ladies Versus Butlers! Special Ova 18+,Ladies Versus Butlers! Special Ova 18+,"['hài hước', 'ecchi', 'học đường', 'harem', 'romance']"
631,https://anime47.com/phim/shingeki-kyojin-chuugakkou/m5250.html,Shingeki! Kyojin Chuugakkou,Attack on Titan: Junior High | Attack! Titan Junior High,"['hài hước', 'học đường', 'shounen', 'parody']"
632,https://anime47.com/phim/seitokai-no-ichizon/m1342.html,Seitokai No Ichizon,Seitokai no Ichizon: Hekiyou Gakuen Seitokai Gijiroku | It's Student Council's Judgment,"['hài hước', 'học đường', 'harem', 'parody']"
633,https://anime47.com/phim/tensura-nikki-tensei-shitara-slime-datta-ken/m7905.html,Tensura Nikki: Tensei shitara Slime Datta Ken,The Slime Diaries: That Time I Got Reincarnated as a Slime,"['shounen', 'fantasy']"
634,https://anime47.com/phim/kono-subarashii-sekai-ni-shukufuku-wo-2-ova/m6311.html,Kono Subarashii Sekai ni Shukufuku wo! 2 OVA,KonoSuba: God Blessing on This Wonderful World! Second Season OVA,"['hài hước', 'phiêu lưu', 'phép thuật', 'fantasy', 'siêu nhiên', 'parody']"
635,https://anime47.com/phim/kimetsu-no-yaiba-movie-mugen-ressha-hen/m7858.html,Kimetsu no Yaiba Movie: Mugen Ressha-hen,"Gekijouban Kimetsu no Yaiba: Mugen Ressha-hen, Kimetsu no Yaiba: Infinity Train, Demon Slayer Movie: Infinity Train","['hành động', 'shounen', 'lịch sử', 'blu-ray', 'siêu nhiên', 'demons']"
636,https://anime47.com/phim/tawawa-on-monday/m5959.html,Tawawa on Monday,Getsuyoubi no Tawawa,"['hài hước', 'ecchi', 'đời thường']"
637,https://anime47.com/phim/tsugu-tsugumomo/m7561.html,Tsugu Tsugumomo,Tsugumomo 2nd Season,"['hành động', 'hài hước', 'ecchi', 'học đường', 'seinen', 'siêu nhiên']"
638,https://anime47.com/phim/oda-nobuna-no-yabou-tham-vong-cua-oda-nobuna/m2716.html,Oda Nobuna No Yabou - Tham Vọng Của Oda Nobuna [BD],The Ambition of Oda Nobuna [BD],"['hài hước', 'romance', 'lịch sử']"
639,https://anime47.com/phim/persona-5-the-animation/m6709.html,Persona 5 the Animation,Persona 5 the Animation,"['phiêu lưu', 'học đường', 'viễn tưởng', 'super power', 'siêu nhiên', 'mystery']"
640,https://anime47.com/phim/nisemonogatari/m1866.html,Nisemonogatari [Phần 2],Impostory,"['hài hước', 'siêu nhiên', 'mystery']"
641,https://anime47.com/phim/code-geass-hangyaku-no-lelouch-r2/m2449.html,Code Geass Hangyaku No Lelouch R2,Code Geass: Hangyaku No Lelouch R2 ,"['hành động', 'mecha', 'học đường', 'viễn tưởng', 'super power', 'military']"
642,https://anime47.com/phim/daitoshokan-no-hitsujikai-nguoi-chan-cuu-cua-thu-vien-lon/m4461.html,Daitoshokan no Hitsujikai (Người chăn cừu của thư viện lớn),Daitoshokan no Hitsujikai (Người chăn cừu của thư viện lớn),"['hài hước', 'học đường', 'romance']"
643,https://anime47.com/phim/jinsei/m4249.html,Jinsei,Jinsei,"['hài hước', 'học đường', 'đời thường']"
644,https://anime47.com/phim/mahou-shoujo-madoka-magica/m2943.html,Mahou Shoujo Madoka Magica [BD],Mahou Shoujo Madoka Magica [BD],"['phép thuật', 'drama', 'psychological', 'thriller']"
645,https://anime47.com/phim/otona-no-bouguya-san/m7146.html,Otona no Bouguya-san,Armor Shop for Ladies & Gentlemen,"['hài hước', 'ecchi', 'fantasy']"
646,https://anime47.com/phim/little-busters-ss1/m2646.html,Little Busters SS1,Little Busters! SS1,"['hài hước', 'drama', 'học đường', 'đời thường', 'siêu nhiên']"
647,https://anime47.com/phim/gto-great-teacher-onizuka/m1322.html,GTO :Great Teacher Onizuka,Gto | Great Teacher Onizuka,"['hài hước', 'drama', 'học đường', 'shounen', 'đời thường']"
648,https://anime47.com/phim/sukitte-ii-na-yo/m5354.html,Sukitte Ii na yo. [BD],Say I Love You. [Blu-ray],"['drama', 'học đường', 'romance', 'shoujo']"
649,https://anime47.com/phim/lupin-the-3rd-vs-detective-conan-the-movie-1/m2655.html,Lupin the 3rd vs. Detective Conan The Movie 1,Lupin the 3rd vs. Detective Conan The Movie 1,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
650,https://anime47.com/phim/seitokai-yakuindomo/m1343.html,Seitokai Yakuindomo,Seitokai Yakuindomo | SYD,"['hài hước', 'học đường', 'shounen', 'đời thường']"
651,https://anime47.com/phim/queen-s-blade-ss1/m1515.html,Queen's Blade SS1,Queen's Blade: Rurou no Senshi | Queen's Blade: The Exiled Virgin,"['hành động', 'ecchi', 'phiêu lưu', 'fantasy']"
652,https://anime47.com/phim/is-infinite-stratos-2-hitonatsu-no-omoide-ova-1/m3718.html,Is: Infinite Stratos 2 Hitonatsu No Omoide (ova 1),Is: Infinite Stratos 2 Hitonatsu No Omoide (OVA 1),"['hành động', 'hài hước', 'ecchi', 'mecha', 'harem', 'viễn tưởng']"
653,https://anime47.com/phim/grisaia-no-kajitsu-specials/m4767.html,Grisaia no Kajitsu Specials,Le Fruit de la Grisaia Specials | The Fruit of Grisaia Specials,"['drama', 'harem', 'romance', 'psychological']"
654,https://anime47.com/phim/monogatari-series-second-season/m3322.html,Monogatari Series: Second Season [Phần 4],Nekomonogatari: Shiro | Kabukimonogatari: Mayoi Jianshi,"['hài hước', 'siêu nhiên', 'mystery']"
655,https://anime47.com/phim/detective-conan-the-fugitive-kogorou-mouri/m4681.html,Detective Conan: The Fugitive Kogorou Mouri,Detective Conan: The Fugitive Kogorou Mouri,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
656,https://anime47.com/phim/3d-kanojo-real-girl-2nd-season/m7110.html,3D Kanojo: Real Girl 2nd Season,3D Kanojo: Real Girl 2nd Season,"['học đường', 'romance', 'shoujo']"
657,https://anime47.com/phim/rosario-to-vampire/m5054.html,Rosario to Vampire [SS1],Rosario and Vampire [SS1],"['hài hước', 'ecchi', 'học đường', 'shounen', 'harem', 'romance', 'fantasy', 'vampire']"
658,https://anime47.com/phim/tasogare-otome-x-amnesia/m4899.html,Tasogare Otome X Amnesia,Tasogare Otome X Amnesia,"['kinh dị', 'học đường', 'shounen', 'romance', 'siêu nhiên', 'mystery']"
659,https://anime47.com/phim/seishun-buta-yarou-wa-yumemiru-shoujo-no-yume-wo-minai/m7225.html,Seishun Buta Yarou wa Yumemiru Shoujo no Yume wo Minai,Rascal Does Not Dream of a Dreaming Girl Movie,"['hài hước', 'học đường', 'romance', 'siêu nhiên']"
660,https://anime47.com/phim/nanatsu-no-taizai-movie-tenkuu-no-torawarebito/m6874.html,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,Nanatsu no Taizai Movie: Tenkuu no Torawarebito,"['hành động', 'phiêu lưu', 'phép thuật', 'shounen', 'fantasy', 'siêu nhiên']"
661,https://anime47.com/phim/maken-ki-two-specials/m4070.html,Maken-ki! Two Specials,Maken-ki! Two Specials,"['hành động', 'ecchi', 'học đường', 'harem', 'super power', 'martial arts']"
662,https://anime47.com/phim/avatar-the-last-airbender-book-tiet-khi-su-cuoi-cung/m2494.html,Avatar The Last Airbender Book - Tiết Khí Sư Cuối Cùng [HD],Avatar: The Last Airbender Book - Tiết Khí Sư Cuối Cùng [HD],"['hành động', 'phiêu lưu', 'super power']"
663,https://anime47.com/phim/grancrest-senki/m6669.html,Grancrest Senki,Record of Grancrest War,"['hành động', 'drama', 'romance', 'fantasy']"
664,https://anime47.com/phim/dumbbell-nan-kilo-moteru/m7324.html,Dumbbell Nan Kilo Moteru?,Dumbbell Nan Kilo Moteru?,"['hài hước', 'ecchi']"
665,https://anime47.com/phim/magia-record-mahou-shoujo-madoka-magica-gaiden-tv/m7164.html,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV),Puella Magi Madoka Magica Side Story: Magia Record  (TV),"['phép thuật', 'drama', 'psychological', 'thriller']"
666,https://anime47.com/phim/karakai-jouzu-no-takagi-san/m6611.html,Karakai Jouzu no Takagi-san,Karakai Jouzu no Takagi-san,"['hài hước', 'học đường', 'shounen', 'đời thường', 'romance']"
667,https://anime47.com/phim/kaichou-wa-maid-sama/m1339.html,Kaichou wa Maid-sama!,Kaichou wa Maid-sama! | Maid-Sama! | Kaicho wa Maidsama | Kaichou wa Meido Sama | Class President is a Maid!,"['hài hước', 'học đường', 'romance', 'shoujo']"
668,https://anime47.com/phim/k-on-ss1/m1714.html,K-on! SS1,K-ON! Season 1,"['hài hước', 'học đường', 'đời thường', 'âm nhạc']"
669,https://anime47.com/phim/sakamoto-desu-ga/m5523.html,Sakamoto desu ga?,Haven't You Heard? I'm Sakamoto,"['hài hước', 'học đường', 'đời thường', 'seinen']"
670,https://anime47.com/phim/toaru-kagaku-no-railgun-t/m7460.html,Toaru Kagaku no Railgun T,Toaru Kagaku no Railgun T,"['hành động', 'viễn tưởng', 'super power']"
671,https://anime47.com/phim/kobayashi-san-chi-no-maid-dragon-s/m7966.html,Kobayashi-san Chi no Maid Dragon S,"Miss Kobayashi's Dragon Maid S, Kobayashi-san Chi no Maid Dragon 2nd Season, Miss Kobayashi's Dragon Maid 2nd Season, The maid dragon of Kobayashi-san 2nd Season","['hài hước', 'đời thường', 'fantasy']"
672,https://anime47.com/phim/mahou-shoujo-tokushusen-asuka/m6926.html,Mahou Shoujo Tokushusen Asuka,Magical Girl Special Ops Asuka,"['phép thuật', 'drama', 'seinen']"
673,https://anime47.com/phim/hayate-no-gotoku-ss1/m5046.html,Hayate No Gotoku SS1,Hayate The Combat Butler SS1,"['hành động', 'hài hước', 'romance']"
674,https://anime47.com/phim/yuusha-ni-narenakatta-ore-wa-shibushibu-shuushoku-wo-ketsui-shimashita/m4595.html,Yuusha ni Narenakatta Ore wa Shibushibu Shuushoku wo Ketsui Shimashita [Bản Blu-ray],"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job [BD] | Yu-sibu [BD] | Yusibu [BD] | Yuushibu [BD]","['hành động', 'super power', 'siêu nhiên']"
675,https://anime47.com/phim/grimms-notes-the-animation/m7115.html,Grimms Notes The Animation,Grimms Notes The Animation,"['hành động', 'phiêu lưu', 'phép thuật', 'fantasy']"
676,https://anime47.com/phim/boruto-the-naruto-movie/m5780.html,Boruto: The Naruto Movie​,Boruto: The Naruto Movie​,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
677,https://anime47.com/phim/lupin-the-3rd-vs-detective-conan-the-movie-2/m4268.html,Lupin the 3rd vs. Detective Conan The Movie 2,Lupin the 3rd vs. Detective Conan The Movie 2,"['hài hước', 'phiêu lưu', 'shounen', 'mystery', 'police']"
678,https://anime47.com/phim/naruto-ova/m2357.html,Naruto OVA,Naruto OVA,"['hành động', 'hài hước', 'shounen', 'super power', 'martial arts']"
679,https://anime47.com/phim/seto-no-hanayome/m1631.html,Seto No Hanayome,My Bride is a Mermaid | The Inland Sea Bride,"['hài hước', 'học đường', 'shounen', 'romance', 'parody']"
680,https://anime47.com/phim/bikini-warriors/m5110.html,Bikini Warriors,Bikini Warriors,"['hài hước', 'ecchi', 'fantasy', 'parody']"
681,https://anime47.com/phim/yahari-ore-no-seishun-love-come-wa-machigatteiru-ova/m3631.html,Yahari Ore No Seishun Love Come Wa Machigatteiru OVA,Yahari Ore No Seishun Love Comedy Wa Machigatteiru OVA,"['hài hước', 'drama', 'học đường', 'đời thường', 'romance']"
682,https://anime47.com/phim/sekai-saikou-no-ansatsusha-isekai-kizoku-ni-tensei-suru/m8176.html,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",Sát Thủ Số Một Chuyển Sinh Thành Quý Tộc Tại Dị Giới,"['hành động', 'fantasy', 'xuyên không - chuyển kiếp']"
683,https://anime47.com/phim/kingdom/m2506.html,Kingdom,Kingdom SS1 | Kingdom Hisho Hen,"['hành động', 'lịch sử', 'seinen', 'military']"
684,https://anime47.com/phim/linh-kiem-ton/m7826.html,Linh Kiếm Tôn,Linh Kiếm Tôn,"['phiêu lưu', 'phép thuật', 'hoạt hình trung quốc']"
685,https://anime47.com/phim/clannad-after-story/m1900.html,Clannad: After Story,Clannad: After Story Phần 2 | Clannad After Story,"['drama', 'học đường', 'romance', 'fantasy']"
686,https://anime47.com/phim/aishen-qiaokeli-ing-2nd-season/m6602.html,Aishen Qiaokeli-ing... 2nd Season,Cupid's Chocolates 2nd Season | Aishen Qiaokeli Jinxingshi 2nd Season,"['hài hước', 'học đường', 'harem', 'romance']"
687,https://anime47.com/phim/grisaia-no-meikyuu/m4850.html,Grisaia no Meikyuu [BD],The Labyrinth of Grisaia: The Cocoon of Caprice 0 | Grisaia no Meikyuu: Caprice no Mayu 0 | Le Labyrinthe de la Grisaia [Bluray],"['drama', 'harem', 'romance', 'psychological']"
688,https://anime47.com/phim/kamen-rider-ex-aid/m5953.html,Kamen Rider Ex-Aid,Kamen Rider Ex-Aid,"['hành động', 'tokusatsu', 'super power', 'siêu nhiên']"
689,https://anime47.com/phim/kurokami-the-animation/m4923.html,Kurokami The Animation,Black God |Kurogami | Kuro Kami | Dark God,"['hành động', 'seinen', 'super power', 'martial arts']"
690,https://anime47.com/phim/katsute-kami-datta-kemono-tachi-e/m7316.html,Katsute Kami Datta Kemono-tachi e,To the Abandoned Sacred Beasts,"['hành động', 'ecchi', 'drama', 'shounen', 'fantasy']"
691,https://anime47.com/phim/shugo-chara-full/m1947.html,Shugo Chara Full,Shugo Chara Full,"['thể thao', 'shounen', 'car']"
692,https://anime47.com/phim/sekai-ichi-hatsukoi-season-2/m2032.html,Sekai-ichi Hatsukoi Season 2,Sekai-ichi Hatsukoi Season 2,"['hài hước', 'drama', 'shounen', 'romance', 'shounen ai']"
693,https://anime47.com/phim/ulysses-jehanne-darc-to-renkin-no-kishi/m6948.html,Ulysses: Jehanne Darc to Renkin no Kishi,Ulysses: Jehanne Darc to Renkin no Kishi,"['hành động', 'fantasy']"
694,https://anime47.com/phim/re-zero-kara-hajimeru-isekai-seikatsu-2nd-season-part-2/m7762.html,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,"Re: Life in a different world from zero 2nd Season, ReZero 2nd Season, Re:Zero - Starting Life in Another World 2","['drama', 'fantasy', 'psychological', 'thriller', 'xuyên không - chuyển kiếp']"
